product_brand,product_name,product_price,product_link
Makita,"Martillo Rompedor Hexagonal 28.6 mm 2000 W 31,3kg AVT Makita HM1812",1580490,https://www.toolmania.cl/demoledores/makita-martillo-rompedor-hexagonal-286-mm-2000-w-313kg-avt-cod-hm1812-1515.html
Makita,"Esmeril Angular 4-1/2"" (115 mm) 720 W 11000 rpm 1,9 kg (Interruptor tipo largo) Makita GA4534",49890,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-720-w-11000-rpm-19-kg-interruptor-tipo-largo-cod-ga4534-1516.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 840 W 11000 rpm 2,1 kg (Interruptor tipo largo) Makita 9557HPG",60940,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-840-w-11000-rpm-21-kg-interruptor-tipo-largo-cod-9557hpg-1517.html
Makita,"Rectificadora de Matrices 1/4"" (8 mm) 750 W 7000 - 29000 rpm 2,0 kg Sistema ""SJS"" Makita GD0801C",343701,https://www.toolmania.cl/rectificadoras/makita-rectificadora-de-matrices-1-4-6-mm-750-w-7000-29000-rpm-20-kg-sistema-sjs-cod-gd0801c-1518.html
Makita,"Rectificadora de Matrices 1/4"" (6 mm) 750 W 1800 - 7000 rpm 2,0 kg Sistema ""SJS"" Makita GD0811C",343701,https://www.toolmania.cl/rectificadoras/makita-rectificadora-de-matrices-1-4-6-mm-750-w-1800-7000-rpm-20-kg-sistema-sjs-cod-gd0811c-1519.html
Makita,"Lijadora de Disco 5"" (125 mm) 440 W - 4500 rpm Makita GV5010",153740,https://www.toolmania.cl/lijadoras/makita-lijadora-de-disco-5-125-mm-440-w-4500-rpm-cod-gv5010-1520.html
Makita,"Lijadora-Pulidora Angular 7"" (180 mm) 1200 W 0 - 3200 rpm 3,4 kg Makita 9237CB",316300,https://www.toolmania.cl/pulidoras/makita-lijadora-pulidora-angular-7-180-mm-1200-w-0-3200-rpm-34-kg-cod-9237cb-1522.html
Makita,"Roedora 3,2 mm 710 W Makita JN3201",576000,https://www.toolmania.cl/roedoras/makita-roedora-32-mm-710-w-cod-jn3201-1523.html
Makita,"Sierra Circular 7-1/4"" (185 mm) eje 5/8"" 1200 W Capacidad MaxCorte 64 mm Base de aluminio Makita HS7600",125990,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-7-1-4-185-mm-eje-5-8-1200-w-capacidad-maxcorte-64-mm-base-de-alminio-cod-hs7600-1524.html
Makita,"Sierra Circular de Transmision 7-1/4"" (185 mm) eje 5/8"" 1800 W Capacidad MaxCorte 60 mm) Makita 5477NB",241700,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-de-transmision-7-1-4-185-mm-eje-5-8-1800-w-capacidad-maxcorte-60-mm-cod-5477nb-1525.html
Makita,"Sierra Circular 9-1/4"" (235 mm) eje 25 mm 2000 W Capacidad MaxCorte 85 mm Makita N5900B",134950,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-9-1-4-235-mm-eje-25-mm-2000-w-capacidad-maxcorte-85-mm-cod-n5900b-1526.html
Makita,"Sierra Circular 14"" (355mm) 2200 W Capacidad MaxCorte 130 mm 5143R Makita 5143R",948700,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-14-355mm-2200-w-capacidad-maxcorte-130-mm-5143r-1527.html
Makita,"Sierra Circular de Corte Penetracion 6-1/2"" (165 mm) 1300W Makita SP6000",356579,https://www.toolmania.cl/sierras-circulares/makita-sierra-circular-de-corte-penetracion-6-1-2-165-mm-1300w-cod-sp6000-1528.html
Makita,"Sierra Compuesta Inglete-Banco 10-1/4"" (260 mm) eje 1"" 1650 W - 2700 rpm Inglete 45° izquierda Makita LF1000",1085200,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-compuesta-inglete-banco-10-1-4-260-mm-eje-1-1650-w-2700-rpm-inglete-45-izquierda-cod-lf1000-1529.html
Makita,"Sierra Caladora 450 W - Vel Variable, Capacidad Max Corte 65 mm - movimiento pendular Makita 4329",117651,https://www.toolmania.cl/sierras-caladoras/makita-sierra-caladora-450-w-vel-variable-capacidad-max-corte-65-mm-movimiento-pendular-cod-4329-1530.html
Makita,"Sierra Sable Mini 340 W - Vel Variable, Capacidad máxima corte 25,4 mm Makita JR1000FT",312300,https://www.toolmania.cl/sierras-sable/makita-sierra-sable-mini-340-w-vel-variable-capacidad-maxima-corte-254-mm-cod-jr1000ft-1531.html
Makita,"Sierra Sable 1510 W - Vel Variable, Capacidad máxima corte 130 mm AVT Makita JR3070CT",260551,https://www.toolmania.cl/sierras-sable/makita-sierra-sable-1510-w-vel-variable-capacidad-maxima-corte-130-mm-avt-cod-jr3070ct-1532.html
Makita,Cepillo 110 mm 840 W Profundidad de Cepillado 2 mm Makita 1911B,315050,https://www.toolmania.cl/cepillos-electricos/makita-cepillo-110-mm-840-w-profundidad-de-cepillado-2-mm-cod-1911b-1533.html
Makita,Cepillo Curvado 110 mm 1050 W Profundidad de Cepillado 4 mm Makita 1002BA,502490,https://www.toolmania.cl/cepillos-electricos/makita-cepillo-curvado-110-mm-1050-w-profundidad-de-cepillado-4-mm-cod-1002ba-1534.html
Makita,"Rebajadora 3/8"" (8 mm) 900 W 27000 rpm (c/fresa D-01286) Makita RP0900X3",154000,https://www.toolmania.cl/fresadoras/makita-rebajadora-3-8-8-mm-900-w-27000-rpm-c-fresa-d-01286-cod-rp0900x3-1535.html
Makita,Lijadora Orbital 92 x 185 mm - 180 W - Orbitas p/m 11000 Makita 9035H,64950,https://www.toolmania.cl/lijadoras/makita-lijadora-orbital-92-x-185-mm-180-w-orbitas-p-m-11000-cod-9035h-1536.html
Makita,Lijadora Excéntrica 123 mm - 300 W - Orbitas p/m 12000 Modelo anterior de referencia: BO5010 Makita BO5030,98500,https://www.toolmania.cl/lijadoras/makita-lijadora-excentrica-123-mm-300-w-orbitas-p-m-12000-modelo-anterior-de-referencia-bo5010-cod-bo5030-1537.html
Makita,Multiherramienta 320W - Vel Variable c/ maleta + ACC Makita TM3000CX1,132290,https://www.toolmania.cl/multiherramientas/makita-multiherramienta-320w-vel-variable-c-maleta-acc-cod-tm3000cx1-1539.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 1100 W Makita GA4540R",158490,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-1100-w-cod-ga4540r-1563.html
Makita,"Esmeril Angular 4 1/2"" (115 mm) 1400 W Makita GA4541R",243700,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-4-1-2-115-mm-1400-w-cod-ga4541r-1564.html
Makita,"Esmeril Angular 5"" (125 mm) 1050 W Makita GA5021",89990,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-5-125-mm-1050-w-cod-ga5021-1565.html
Makita,"Esmeril Angular 5"" (125 mm) 1450 W Makita GA5021C",117490,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-5-125-mm-1450-w-cod-ga5021c-1566.html
Bosch Herramientas,"Taladro de percusión 800 W 3000 rpm 2,5 kg Bosch GSB 20-2 RE C/M",119417,https://www.toolmania.cl/taladros/bosch-taladro-de-percusion-800-w-3000-rpm-25-kg-cod-gsb-20-2-re-1581.html
Makita,"Tronzadora 14"" (355 mm) 2200 W - 3800 rpm Makita LW1401",168090,https://www.toolmania.cl/tronzadoras/makita-tronzadora-14-355-mm-2200-w-3800-rpm-cod-lw1401-1646.html
Makita,"Vibrador para concreto 1"" (25 mm) Largo 1200 mm - 13000 vpm 3,5 kg / 2 Bat Li-ion 3,0Ah + Cargador Makita DVR450RFE",477399,https://www.toolmania.cl/otras/makita-vibrador-para-concreto-1-25-mm-largo-1200-mm-13000-vpm-35-kg-2-bat-li-ion-30ah-cargador-cod-dvr450rfe-1652.html
Bosch Herramientas,Sierra Caladora 700W Bosch GST 75 E,72990,https://www.toolmania.cl/sierras-caladoras/bosch-sierra-caladora-professional-cod-gst-75-e-2452.html
Bosch Herramientas,Lijadora Orbital Bosch GSS 140-1A,66490,https://www.toolmania.cl/lijadoras/bosch-lijadora-orbital-cod-gss-140-1a-2453.html
Bosch Herramientas,Cortadora de Pared Bosch GNF 35 CA,442990,https://www.toolmania.cl/cortadoras-de-pavimento/bosch-cortadora-de-pared-cod-gnf-35-ca-2454.html
Dremel Herramientas,9050 PRO Dremel 9050 PRO,69512,https://www.toolmania.cl/dremel/dremel-9050-pro-cod-9050-pro-2479.html
Makita,"Sierra Ingleteadora Telescópica 12"" Makita LS1216",589490,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-telescopica-cod-ls1216-2480.html
Makita,"Sierra de Banco 315mm (12-3/8"") Makita 2712",398785,https://www.toolmania.cl/sierras-de-banco/makita-sierra-de-banco-cod-2712-2481.html
Bosch Herramientas,Taladro 850 W 3 Kg Bosch GBM 1600 RE,107490,https://www.toolmania.cl/taladros/bosch-taladro-850-w-3-kg-cod-gbm-1600-re-2496.html
Bosch Herramientas,Sierra Caladora Bosch GST 90 E HV,109990,https://www.toolmania.cl/sierras-caladoras/bosch-sierra-caladora-cod-gst-90-e-hv-2533.html
Makita MT,"MT Taladro Rotación 6,5 mm Makita M6501G",34690,https://www.toolmania.cl/taladros/makita-mt-taladro-rotacion-65-mm-cod-m6501g-2542.html
Makita MT,MT Taladro Rotación 10 mm Makita M0600G,27409,https://www.toolmania.cl/taladros/makita-mt-taladro-rotacion-10-mm-cod-m0600g-2543.html
Makita MT,MT Taladro Rotación 10 mm Makita M6002G,41441,https://www.toolmania.cl/taladros/makita-mt-taladro-rotacion-10-mm-cod-m6002g-2544.html
Makita MT,MT Taladro Rotación 13 mm Makita M6201G,89191,https://www.toolmania.cl/taladros/makita-mt-taladro-rotacion-13-mm-cod-m6201g-2545.html
Makita MT,MT Taladro Mezclador 800 Watts Makita M6600XG,127691,https://www.toolmania.cl/taladros/makita-mt-taladro-mezclador-800-watts-cod-m6600xg-2546.html
Makita MT,MT Taladro Percusión 13 mm (Incluye Maleta) Makita M0801KG,43151,https://www.toolmania.cl/taladros/makita-mt-taladro-percusion-13-mm-cod-m0801kg-2547.html
Makita MT,MT Taladro Percusión 16 mm Makita M8100G,57990,https://www.toolmania.cl/taladros/makita-mt-taladro-percusion-16-mm-cod-m8100g-2548.html
Makita MT,Rotomartillo SDS-PLUS 2 modos Makita MT M8700G,111940,https://www.toolmania.cl/rotomartillos/makita-mt-rotomartillo-sds-plus-2-modos-cod-m8700g-2549.html
Makita MT,MT Martillo Demoledor Hexagonal Makita M8600G,313840,https://www.toolmania.cl/demoledores/makita-mt-martillo-demoledor-hexagonal-cod-m8600g-2550.html
Makita MT,"MT Esmeril Angular 41/2"" (115 mm) Makita M0901G",31740,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-41-2-115-mm-cod-m0901g-2551.html
Makita MT,"MT Esmeril Angular 5"" (125 mm) Makita M9002G",52740,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-5-125-mm-cod-m9002g-2552.html
Makita MT,"MT Esmeril Angular 6"" (150 mm) Makita M9003G",79490,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-6-150-mm-cod-m9003g-2553.html
Makita MT,"MT Esmeril Angular 7"" (180 mm) Makita M9000G",117990,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-7-180-mm-cod-m9000g-2554.html
Makita MT,"MT Esmeril Angular 7"" (180 mm) Makita M0920G",61196,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-7-180-mm-cod-m0920g-2555.html
Makita MT,"MT Esmeril Angular 9"" (230 mm) Makita M0921G",59789,https://www.toolmania.cl/esmeriles/makita-mt-esmeril-angular-9-230-mm-cod-m0921g-2556.html
Makita MT,"MT Lijadora Orbital 3-5/8"" x 7-1/4"" Makita M9201G",42490,https://www.toolmania.cl/lijadoras/makita-mt-lijadora-orbital-3-5-8-x-7-1-4-cod-m9201g-2557.html
Makita MT,"MT Sierra Circular 7-1/4"" Makita M5801G",54899,https://www.toolmania.cl/sierras-circulares/makita-mt-sierra-circular-7-1-4-cod-m5801g-2558.html
Makita MT,MT Sierra Caladora Velocidad Variable Makita M4301G,49112,https://www.toolmania.cl/sierras-caladoras/makita-mt-sierra-caladora-velocidad-variable-cod-m4301g-2559.html
Makita MT,"MT Recortadora 1/4"" (6 mm) Makita M3700G",49520,https://www.toolmania.cl/fresadoras/makita-mt-recortadora-1-4-6-mm-cod-m3700g-2560.html
Makita MT,"MT Rebajadora 3/8"" (8 mm) Makita M3601G",99190,https://www.toolmania.cl/fresadoras/makita-mt-rebajadora-3-8-8-mm-cod-m3601g-2561.html
Kothman,Atornillador/Taladro Percutor Inalámbrico Kothman KCD60-1SC,246490,https://www.toolmania.cl/taladros-inalambricos/kothman-atornillador-taladro-percutor-inalambrico-cod-kcd60-1sc-2567.html
Kothman,"Esmeril Angular 4-1/2"" 850W Kothman GK 115",36990,https://www.toolmania.cl/esmeriles/esmeril-angular-850w-kothman-gk-115-2568.html
Kothman,Esmeril Angular 850W Kothman GK 115R,48990,https://www.toolmania.cl/esmeriles/esmeril-angular-850w-kothman-gk-115r-2569.html
Kothman,"Esmeril Angular 5"" 1550W Kothman GK 125",69990,https://www.toolmania.cl/esmeriles/kothman-esmeril-angular-carbon-cod-gk-125-2570.html
Kothman,"Esmeril Angular 7"" 2010W Kothman GK 180",81490,https://www.toolmania.cl/esmeriles/kothman-esmeril-angular-carbon-cod-gk-180-2571.html
Kothman,"Esmeril Angular 9"" 2010W Kothman GK 230",82990,https://www.toolmania.cl/esmeriles/kothman-esmeril-angular-carbon-cod-gk-230-2572.html
Makita,Banco de Trabajo para Sierra Ingleteadora Makita DEAWST06,255490,https://www.toolmania.cl/sierras-ingleteadoras/makita-banco-de-trabajo-para-sierra-ingleteadora-cod-deawst06-2870.html
Makita,Esmeril Angular 180 MM Makita GA7060,104490,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-180-mm-cod-ga7060-4769.html
Makita,Esmeril Angular 230 MM Makita GA9060,109440,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-230-mm-cod-ga9060-4770.html
Makita,Esmeril Angular 125 MM Makita GA5020C,130990,https://www.toolmania.cl/esmeriles/makita-esmeril-angular-125-mm-cod-ga5020c-4771.html
Makita,Cortadora para Panel de Aluminio Compuesto / Fresadora de placas 118mm 1300W MAKPAC Makita CA5000XJ,662250,https://www.toolmania.cl/tronzadoras/cortadora-para-panel-de-aluminio-compuesto-fresadora-de-placas-118mm-1300w-makpac-cod-ca5000xj-4786.html
Einhell,Taladro Percutor 710 W Einhell TC-ID 710,21242,https://www.toolmania.cl/taladros/taladro-percutor-710-w-tc-id-710-eingell-4805.html
Einhell,Taladro Percutor 550 W Einhell TE-ID 500 E,24448,https://www.toolmania.cl/taladros/taladro-percutor-550-w-te-id-500-e-eingell-4806.html
Einhell,Taladro Percutor 650 W Einhell RT-ID 65/1,34641,https://www.toolmania.cl/taladros/taladro-percutor-650-w-rt-id-65-1-eingell-4807.html
Einhell,Rotomartillo 1600 W Einhell TH-RH 1600,92490,https://www.toolmania.cl/rotomartillos/rotomartillo-1600-w-th-rh-1600-eingell-4812.html
Einhell,Rotomartillo SDS PLUS 1250 W Einhell TE-RH 32,112191,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-max-te-rh-32-eingell-4813.html
Einhell,Rotomartillo 1050 W SDS MAX Einhell TE-RH 38 E,157597,https://www.toolmania.cl/rotomartillos/rotomartillo-1050-w-sds-max-te-rh-38-e-eingell-4814.html
Einhell,Demoledor SDS MAX 32 J Einhell TE-DH 1027,279490,https://www.toolmania.cl/demoledores/demoledor-sds-max-32-j-te-dh-1027-eingell-4815.html
Einhell,Esmeril Angular 4 1/2” Einhell TE-AG 115,22490,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-te-ag-115eingell-4819.html
Einhell,Esmeril Angular 5” Einhell TE-AG 125 CE,36392,https://www.toolmania.cl/esmeriles/esmeril-angular-5-te-ag-125-ce-eingell-4820.html
Einhell,Esmeril Angular 7” Einhell TE-AG 180,79490,https://www.toolmania.cl/esmeriles/esmeril-angular-7-te-ag-180-eingell-4821.html
Einhell,Lijadora Excentrica 400 W Einhell TE-RS 40 E,47490,https://www.toolmania.cl/lijadoras/lijadora-excentrica-400-w-te-rs-40-e-eingell-4824.html
Einhell,Lijadora de Banda 850 W Einhell RT-BS 75,61151,https://www.toolmania.cl/lijadoras/lijadora-de-banda-850-w-rt-bs-75-eingell-4825.html
Einhell,Sierra Caladora 750 W Einhell TE-JS 100,59490,https://www.toolmania.cl/sierras-caladoras/sierra-caladora-750-w-te-js-100-eingell-4827.html
Einhell,Rebajadora 1200 W Einhell TE-RO 55 KIT,69267,https://www.toolmania.cl/fresadoras/rebajadora-te-ro-55-kit-eingell-4828.html
Einhell,Cepillo Electrico 850 W Einhell RT-PL 82,67992,https://www.toolmania.cl/cepillos-electricos/cepillo-electrico-850-w-rt-pl-82-eingell-4829.html
Einhell,Sierra Circular 1500 W Einhell TH-CS 1600,48490,https://www.toolmania.cl/sierras-circulares/sierra-circular-1500-w-th-cs-1600-eingell-4830.html
Einhell,Mini Sierra Circular Kit 450 W Einhell TC-CS 860-1,65990,https://www.toolmania.cl/sierras-circulares/mini-sierra-circular-kit-450w-tc-cs-860-1-eingell-4831.html
Einhell,Rotomartillo con Maleta de Accesorios Einhell RT-RH 32 KIT,90490,https://www.toolmania.cl/rotomartillos/rotomartillo-con-maleta-de-accesorios-rt-rh-32-kit-eingell-4835.html
Einhell,Ingleteadora 8” Einhell TH-MS 2112,81990,https://www.toolmania.cl/sierras-ingleteadoras/ingleteadora-8-th-ms-2112-eingell-4840.html
Einhell,Ingleteadora 10” Einhell TH-MS 2513 L,134490,https://www.toolmania.cl/sierras-ingleteadoras/ingleteadora-10-th-ms-2513-l-eingell-4841.html
Einhell,"Ingleteadora con Láser 10"" Einhell TC-SM 2534 DUAL",181991,https://www.toolmania.cl/sierras-ingleteadoras/ingleteadora-10-con-laser-th-sm-2534-dual-eingell-4842.html
Einhell,Ingleteadora con Láser con Banco 10 Einhell TE-SM 2534 DUAL,248990,https://www.toolmania.cl/sierras-ingleteadoras/ingleteadora-10-con-laser-con-banco-te-sm-2534-dual-eingell-4843.html
Einhell,Sierra de Banco 2000 W Einhell TC-TS 2025/1,108736,https://www.toolmania.cl/sierras-de-banco/sierra-de-banco-2000-w-einhell-tc-ts-2025-1-4844.html
Metabo,"Esmeril Angular 4 1/2""-5"".1.250W. 11.000 r.p.m. Metabo W 12-125 QUICK",141990,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-51250w-11000-rpm-metabo-4852.html
Metabo,"Esmeril Angular 5"". 850W. 11.500 r.p.m. Metabo W 850-125",109990,https://www.toolmania.cl/esmeriles/esmeril-angular-5-850w-11500-rpm-metabo-w-850-125-10696.html
Metabo,"Esmeril Angular 4 1/2""- 5"". 1.550W. 11.000 r.p.m. Metabo WE 15-125 QUICK",164490,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-5-1550w-11000-rpm-metabo-4853.html
Metabo,"Esmeril Angular 4 1/2""- 5"". 1.550W. 11.000 r.p.m. Velocidad variable.Metabo WE 15-125 QUICK VV",164490,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-5-1550w-11000-rpm-velocidad-variablemetabo-4854.html
Metabo,"Esmeril Angular 4 1/2""-5"". 1.550W. 2.000-7.600 r.p.m. Velocidad variable.Metabo WEV 15-125 Q INOX",209990,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-5-1550w-2000-7600-rpm-velocidad-variablemetabo-4855.html
Metabo,"Esmeril Angular 7"". 2.400W. 8.500 r.p.m. Metabo W 24 -180",235990,https://www.toolmania.cl/esmeriles/esmeril-angular-7-2400w-8500-rpm-metabo-4856.html
Metabo,"Esmeril Angular 9"". 2.400W. 6.600 r.p.m. Metabo W 24 -230",219490,https://www.toolmania.cl/esmeriles/esmeril-angular-9-2400w-6600-rpm-metabo-4857.html
Metabo,Taladro Percutor 13MM. 850W. 2 velocidades. Mandril automatico Metabo SBE 850,185990,https://www.toolmania.cl/taladros/taladro-percutor-13mm-850w-2-velocidades-mandril-automatico-metabo-4859.html
Metabo,Taladro Rotacion Dos velocidades. Mandril con llave 13MM Metabo BE 1100,221490,https://www.toolmania.cl/taladros/taladro-rotacion-dos-velocidades-mandril-con-llave-13mm-metabo-4860.html
Metabo,Lijadora Orbital con Base Circular 125MM. 200W Metabo FSX 200 INTEC,73990,https://www.toolmania.cl/lijadoras/lijadora-orbital-con-base-circular-125mm-200w-metabo-4864.html
Metabo,Lijadora Orbital Execéntrica 150MM. 350W Metabo SXE 450 TURBO TEC,209990,https://www.toolmania.cl/lijadoras/lijadora-orbital-execentrica-150mm-350w-metabo-4865.html
Metabo,Sierra Caladora 570W. 2 Kg Metabo STEB 70 QUICK,79490,https://www.toolmania.cl/sierras-caladoras/sierra-caladora-570w-2-kg-metabo-4866.html
Metabo,Cepillo 800W. 1.200 r.p.m Metabo HO0882,253490,https://www.toolmania.cl/cepillos-electricos/cepillo-800w-1200-rpm-metabo-4867.html
Metabo,"Ingleteadora Telescopica con Láser 10"" 1.800W Metabo KGS 254",385990,https://www.toolmania.cl/sierras-ingleteadoras/ingleteadora-telescopica-254mm-1800w-metabo-4868.html
Metabo,Rotomartillo SDS-PLUS 800W Metabo KHE 2644,198490,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-plus-800w-metabo-4869.html
Metabo,Rotomartillo SDS-PLUS 1.100W Metabo KHE 2860,369490,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-plus-1100w-metabo-4870.html
Makita MT,"Esmeril Angular 4 1/2"". 570W. 11.000 r.p.m Makita M9502RG",32990,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-570w-11000-rpm-makita-m9502rg-4873.html
Makita MT,Taladro percutor 13 mm. 710W. 0-3200 r.p.m. Veloc. Variable. Reversible C/maleta Makita M8100KG,43371,https://www.toolmania.cl/taladros/taladro-percutor-13-mm-710w-0-3200-rpm-veloc-variable-reversible-c-maleta-makita-m8100kg-4877.html
Makita MT,"Esmeril Angular 9"" (230 mm.) 2.000 W. Makita MT M9001G",89490,https://www.toolmania.cl/esmeriles/esmeril-angular-9-230-mm-2000-w-makita-mt-m9001g-4880.html
Makita,"Sierra Circular 7-1/4"" (185 mm) eje 5/8"" 1200 W Capacidad MaxCorte 64 mm Base de aluminio Makita HS7600 + Maleta",93699,https://www.toolmania.cl/sierras-circulares/sierra-circular-7-14-185-mm-eje-58-1200-w-capacidad-maxcorte-64-mm-base-de-aluminio-makita-hs7600-maleta-4899.html
Einhell,Taladro Percutor 650 W + Kit 98 Accesorios Einhell TC-ID 650 KIT,39990,https://www.toolmania.cl/taladros/taladro-percutor-650-w-kit-98-accesorios-einhell-tc-id-650-kit-4904.html
Milwaukee,Rotomartillo SDS Plus 670W Milwaukee 5385-59,210040,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-plus-670w-milwaukee-5385-59-4921.html
Milwaukee,Rotomartillo SDS Max 1100W Milwaukee 5317-59,553590,https://www.toolmania.cl/rotomartillos/rotomartillo-sds-max-1100w-milwaukee-5317-59-4922.html
Milwaukee,Llave de impacto 1/2” 725W Milwaukee 9072-59,267990,https://www.toolmania.cl/llaves-de-impacto/llave-de-impacto-1-2-725w-milwaukee-9072-59-4923.html
Milwaukee,Esmeril Angular 7” 2200W gatillo hombre muerto Milwaukee 6086S-59,149990,https://www.toolmania.cl/esmeriles/esmeril-angular-7-2200w-gatillo-hombre-muerto-milwaukee-6086s-59-4924.html
Milwaukee,Esmeril Angular 9” 2200W gatillo hombre muerto Milwaukee 6087S-59,165490,https://www.toolmania.cl/esmeriles/esmeril-angular-9-2200w-gatillo-hombre-muerto-milwaukee-6087s-59-4925.html
Milwaukee,Sierra Circular 7 1/4” 1600W Milwaukee 6430-59,104678,https://www.toolmania.cl/sierras-circulares/sierra-circular-7-1-4-1600w-milwaukee-6430-59-4926.html
Milwaukee,"Tronzadora Perfiles 14” 2,300W Milwaukee 6177-59",204991,https://www.toolmania.cl/tronzadoras/tronzadora-perfiles-14-2300w-milwaukee-6177-59-4927.html
Flex,"Pulidora para saneamiento a ras de bordes, libre de polvo de 125 mm. Flex LD 15-10 125 R, Kit PKD-Jet",450990,https://www.toolmania.cl/pulidoras/pulidora-para-saneamiento-a-ras-de-bordes-libre-de-polvo-de-125-mm-flex-ld-15-10-125-r-kit-pkd-jet-5156.html
Flex,Pulidora excéntrica Roto con accionamiento forzado en set. Flex XC 3401 VRG Set,685990,https://www.toolmania.cl/pulidoras/pulidora-excentrica-roto-con-accionamiento-forzado-en-set-flex-xc-3401-vrg-set-5157.html
Flex,"Rotomartillo 2,3 kg, SDS-plus. Flex FHE2-22 SDS PLUS",169990,https://www.toolmania.cl/rotomartillos/rotomartillo-23-kg-sds-plus-flex-fhe2-22-sds-plus-5158.html
Flex,"Rotomartillo universal 2,5 kg, SDS-plus. Flex CHE2-28 SDS PLUS",217990,https://www.toolmania.cl/rotomartillos/rotomartillo-universal-25-kg-sds-plus-flex-che2-28-sds-plus-5159.html
Flex,Lijadora Roto-Orbital excéntrica de 230 W. Flex XS713,89990,https://www.toolmania.cl/lijadoras/lijadora-roto-orbital-excentrica-de-230-w-flex-xs713-5160.html
Makita MT,"MT Sierra Circular 7-1/4"" + Disco Corte Madera 40 Dientes Makita M5801G + D-20688",99990,https://www.toolmania.cl/sierras-circulares/mt-sierra-circular-7-1-4-disco-corte-madera-40-dientes-makita-m5801g-d-20688-5180.html
Bosch Herramientas,"Sierra Circular 7-1/4"" 1400W 5500 rpm 4,2 kg Bosch GKS 190 + Rotomartillo 24 mm 800W Bosch GBH 2-24 D",247480,https://www.toolmania.cl/sierras-circulares/sierra-circular-7-1-4-1400w-5500-rpm-42-kg-bosch-gks-190-rotomartillo-24-mm-800w-bosch-gbh-2-24-d-5200.html
Makita MT,"MT Esmeril Angular 4-1/2"" 720W Makita M9507G",29104,https://www.toolmania.cl/esmeriles/mt-esmeril-angular-4-1-2-720w-makita-m9507g-5204.html
Makita MT,"MT Esmeril Angular 4-1/2"" 850W Makita M9510G",31891,https://www.toolmania.cl/esmeriles/mt-esmeril-angular-4-1-2-850w-makita-m9510g-5206.html
Milwaukee,Atornillador Eléctrico Milwaukee DWSE 4000 Q,183490,https://www.toolmania.cl/atornilladores/atornillador-electrico-milwaukee-dwse-4000-q-5343.html
Milwaukee,"Taladro Percutor 13 MM, 680 W Milwaukee 5374-59",94490,https://www.toolmania.cl/taladros/taladro-percutor-13-mm-680-w-milwaukee-5374-59-5352.html
Milwaukee,"Taladro Percutor 13 MM, 800 W Milwaukee 5375-59",109991,https://www.toolmania.cl/taladros/taladro-percutor-13-mm-800-w-milwaukee-5375-59-5353.html
Milwaukee,"Llave de impacto 3/4"", 725 W Milwaukee 9075-59",372990,https://www.toolmania.cl/llaves-de-impacto/llave-de-impacto-3-4-725-w-milwaukee-9075-59-5354.html
Milwaukee,"Esmeril Angular 4 1/2"", 750 W Milwaukee 6130-59",85991,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-750-w-milwaukee-6130-59-5355.html
Milwaukee,"Esmeril Angular 4 1/2"", 1200 W Milwaukee 6141-59",119990,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-1200-w-milwaukee-6141-59-5356.html
Milwaukee,"Esmeril Angular 5"", 1550 W Milwaukee 6117-59",175590,https://www.toolmania.cl/esmeriles/esmeril-angular-5-1550-w-milwaukee-6117-59-5357.html
Milwaukee,"Esmeril Angular 7"", 2200 W Milwaukee 6086-59D",155990,https://www.toolmania.cl/esmeriles/esmeril-angular-7-2200-w-milwaukee-6086-59d-5358.html
